gene_name,module,supermodule,dim_1,dim_2,cluster,module_id
TMCC1,3,1,-1.8988953370418415,3.3139347358609177,Microglia,Microglia3
LCMT1-AS1,5,1,-0.853864266332613,-2.4027296883051656,Microglia,Microglia5
NAMPT,14,1,-3.276403977331148,-0.6393314079379104,Microglia,Microglia14
SRSF10,5,1,-0.963227583822237,-2.8800175563429855,Microglia,Microglia5
ST3GAL6,17,1,-0.5390146512355671,4.462079934682939,Microglia,Microglia17
MANF,24,1,1.0084455471668377,-3.575932927522566,Microglia,Microglia24
TNS3,2,1,-2.4414864320125447,1.8965729995633103,Microglia,Microglia2
PSMB2,1,1,1.9076178234253063,-5.518125601205733,Microglia,Microglia1
IGF1,56,1,-2.503135277685152,4.936578683462236,Microglia,Microglia56
CD302,18,1,1.3652762632999553,2.3608679099942185,Microglia,Microglia18
RPL18,40,1,4.457781003061308,-5.076139994058516,Microglia,Microglia40
ATP6V0C,24,1,1.461148784700407,-3.5811653808688186,Microglia,Microglia24
SEC61B,1,1,2.167735674623026,-6.003520555887129,Microglia,Microglia1
PSMB6,1,1,2.685831175390257,-5.8255050853823684,Microglia,Microglia1
GPATCH4,7,1,0.40139906221963306,-4.726261682901289,Microglia,Microglia7
SESN3,17,1,-0.30831725781820873,4.609491281118486,Microglia,Microglia17
KBTBD12,25,1,0.6061468582782878,4.199496678915117,Microglia,Microglia25
OPRM1,25,1,1.5731736879978313,4.726249150838945,Microglia,Microglia25
JAK1,14,1,-2.9217434663143025,0.2224287315274216,Microglia,Microglia14
MGAT5,22,1,-2.004703118261324,1.3372990413571335,Microglia,Microglia22
LYVE1,15,1,1.4067934613857402,3.1716026588345505,Microglia,Microglia15
AC243829.4,45,1,-3.6861873406734333,-1.9681404606436752,Microglia,Microglia45
FER,3,1,-1.6986132401790486,3.8459820075894333,Microglia,Microglia3
TCIRG1,24,1,0.8752363186512127,-3.3739539460276626,Microglia,Microglia24
AL392172.2,17,1,-0.11009247487448315,4.4739050193692185,Microglia,Microglia17
ERBIN,27,1,-1.0454991597499714,2.034011773672197,Microglia,Microglia27
PCCA,2,1,-2.153572632726656,2.5253838821316696,Microglia,Microglia2
PTPRJ,3,1,-1.9918170708980427,3.1942109390164353,Microglia,Microglia3
AL031602.2,29,1,-3.901039673742281,-1.0177506879900955,Microglia,Microglia29
TRIO,22,1,-2.8467360276546345,1.9460510536099411,Microglia,Microglia22
PIK3R1,23,1,-2.888497425970064,0.5744275375271775,Microglia,Microglia23
BCL2L1,22,1,-2.0305386323299275,1.3619829936886765,Microglia,Microglia22
RPL29,40,1,4.253284380975737,-5.207564659509566,Microglia,Microglia40
PARP8,3,1,-1.9610033768977986,3.16233866652498,Microglia,Microglia3
IFI44L,28,1,-0.9886241692867146,5.534457139577959,Microglia,Microglia28
SLC15A2,11,1,0.3794980507526531,4.2753576560879685,Microglia,Microglia11
LINC01091,28,1,-1.1940632600154744,4.984757356252763,Microglia,Microglia28
ENO4,25,1,1.7198443871173992,4.294627122488115,Microglia,Microglia25
LAMP1,43,1,1.4568901520404949,-1.572138197812941,Microglia,Microglia43
TMEM109,24,1,1.3659444313678875,-3.307544894609358,Microglia,Microglia24
AC002463.1,25,1,1.4741303783092632,4.533951215353105,Microglia,Microglia25
ADRM1,19,1,1.3571541171703472,-5.339318342599776,Microglia,Microglia19
PRDX4,24,1,1.2909787159595623,-3.558999486360457,Microglia,Microglia24
RPS19,40,1,4.368585751596465,-5.038763828668501,Microglia,Microglia40
EML4,23,1,-2.6308809060420857,0.45035641631135714,Microglia,Microglia23
TRMT10C,5,1,-0.8260479707088337,-3.185155935678389,Microglia,Microglia5
PSMC4,19,1,1.5188047748241558,-5.478644915017989,Microglia,Microglia19
PSMD8,1,1,2.431467698160185,-5.928224869165327,Microglia,Microglia1
PLD3,43,1,1.4764989476833477,-1.52422184506407,Microglia,Microglia43
TRIP12,2,1,-2.405678345617281,2.7303323074246384,Microglia,Microglia2
VAMP8,8,1,3.300017521921171,-5.24669773140898,Microglia,Microglia8
CNTNAP2,53,1,0.9188110094699993,-0.07646448174467313,Microglia,Microglia53
NME2,8,1,3.4743898373279705,-5.308479853067305,Microglia,Microglia8
GMDS-DT,13,1,-1.2688918847408162,4.222404889669511,Microglia,Microglia13
PPAN,7,1,0.33096306139565845,-4.467999287042525,Microglia,Microglia7
SNHG3,5,1,-0.9008110303249226,-3.0816465691660904,Microglia,Microglia5
RPS4X,40,1,4.372601674142851,-5.074524469766524,Microglia,Microglia40
ABI1,23,1,-2.774189545568453,0.503688983526323,Microglia,Microglia23
MYH9,14,1,-3.223901822027193,-0.026477165613081333,Microglia,Microglia14
STRBP,23,1,-3.5015936631526814,0.6872684284115769,Microglia,Microglia23
PHB,1,1,2.4113746743831768,-5.634917803201582,Microglia,Microglia1
C4orf19,11,1,0.6378941994342937,3.809472970571611,Microglia,Microglia11
WDFY3,27,1,-1.7467885751094685,1.5022024436856247,Microglia,Microglia27
PMEPA1,15,1,1.1604536038074627,2.910002641286943,Microglia,Microglia15
KCNIP1,13,1,-1.7254796761836872,4.103809289541338,Microglia,Microglia13
SETX,2,1,-2.23730380719565,2.642259530630205,Microglia,Microglia2
NR3C2,17,1,-0.0045712727870808045,4.394130162801836,Microglia,Microglia17
TRPM3,25,1,1.675072238985075,4.144686631765459,Microglia,Microglia25
PSMD3,9,1,1.281807349267973,-4.70696384469023,Microglia,Microglia9
CD300A,21,1,0.8149543266925945,-3.42030019322386,Microglia,Microglia21
ZFHX3,13,1,-0.9730153817500935,4.307976178732011,Microglia,Microglia13
HSPA1A,47,1,1.3363863688144817,5.966304711904619,Microglia,Microglia47
DOCK4,22,1,-2.4829474229183064,1.3623911662960984,Microglia,Microglia22
QKI,2,1,-2.384983136114107,2.6553749366665818,Microglia,Microglia2
SERTAD1,5,1,-1.3212989110317097,-2.6323030517434143,Microglia,Microglia5
LY6E,8,1,3.4433954220447673,-5.123349495324995,Microglia,Microglia8
SNRPA,7,1,0.8295258742008342,-4.39346344033232,Microglia,Microglia7
SERF2,8,1,3.3443223696384563,-5.692114897165205,Microglia,Microglia8
LY86,15,1,0.9941007357273235,2.9353498741055466,Microglia,Microglia15
PRDM11,28,1,-0.885708167013155,4.593435697164629,Microglia,Microglia28
TMEM208,24,1,1.2885191302929058,-3.6981045679186844,Microglia,Microglia24
PTPN14,11,1,0.353721068445219,4.361278466787431,Microglia,Microglia11
ARL15,28,1,-0.8860786694850789,4.512619905080888,Microglia,Microglia28
NFKBIA,29,1,-3.869592263158785,-1.050013728532698,Microglia,Microglia29
CHCHD2,8,1,2.796885715070738,-5.6900025085543655,Microglia,Microglia8
GARNL3,11,1,0.20237295443154713,4.328192643728349,Microglia,Microglia11
WNK1,2,1,-2.251118256505953,2.645180158224199,Microglia,Microglia2
IFI30,21,1,0.6430851679477825,-3.381963200960066,Microglia,Microglia21
ZFAS1,5,1,-1.5496643323268757,-2.829714395198729,Microglia,Microglia5
MT-ND4,45,1,-12.848789288457857,-3.7267363742922806,Microglia,Microglia45
SOX5,11,1,0.4184025984439983,4.275636605825517,Microglia,Microglia11
HNRNPA2B1,16,1,-1.3844941396083699,-2.494138203654196,Microglia,Microglia16
SPIN1,3,1,-1.6796692151393757,3.115252427663896,Microglia,Microglia3
APP,14,1,-2.9456787843074665,0.05040328940400851,Microglia,Microglia14
TAGLN2,1,1,1.9014262121353283,-5.806828804407027,Microglia,Microglia1
PSMB3,1,1,2.533746556583418,-5.647600241098311,Microglia,Microglia1
PSMD7,19,1,1.450287149492277,-5.419667311105635,Microglia,Microglia19
CPEB4,30,1,-1.9962249535884724,0.6237723155880905,Microglia,Microglia30
MRPL4,9,1,1.9941050272617473,-5.134172506723311,Microglia,Microglia9
KIF26B,17,1,-0.38116104787253,4.6645554824734665,Microglia,Microglia17
AC024145.1,37,1,3.1635441642437114,4.49172680815706,Microglia,Microglia37
EIF1AX,19,1,0.9545919161472454,-4.891287632379439,Microglia,Microglia19
HCG22,28,1,-1.0659151810970173,4.872847966756914,Microglia,Microglia28
S100A8,19,1,1.2961446505222454,-5.608063764963057,Microglia,Microglia19
AC009313.1,45,1,-3.8212161797847615,-1.7327956632708572,Microglia,Microglia45
AL139340.1,25,1,1.4154366713199749,4.485420636739824,Microglia,Microglia25
DOCK2,3,1,-1.9048906106319294,4.0720261855984665,Microglia,Microglia3
ZFP36,5,1,-0.44626028722189526,-2.870714105758574,Microglia,Microglia5
NCOA7,2,1,-3.2706747788753376,2.9352506919766403,Microglia,Microglia2
DLEU7,25,1,1.2291163664493694,4.3475975318814255,Microglia,Microglia25
DIP2A,11,1,0.2769207220707073,4.124646119680498,Microglia,Microglia11
TANC2,13,1,-1.617942406591402,4.531878404226396,Microglia,Microglia13
PLAT,25,1,1.1312637787494793,4.353944234457109,Microglia,Microglia25
CFL1,1,1,2.412528963032736,-5.288603849801924,Microglia,Microglia1
ZFY,13,1,-1.4863632459010945,4.3204674049283005,Microglia,Microglia13
RALGAPA2,29,1,-3.8448673028316365,-0.3112276271914505,Microglia,Microglia29
SNHG25,5,1,-0.9193340081539021,-2.9871088937853836,Microglia,Microglia5
TUBB2A,1,1,1.811193482223524,-5.48434478798857,Microglia,Microglia1
PSMB5,1,1,1.790780441108717,-5.4895253852938675,Microglia,Microglia1
EIF6,19,1,1.633179293218626,-5.531408853921797,Microglia,Microglia19
PARK7,8,1,2.8782198887500896,-5.674835749063399,Microglia,Microglia8
CLEC2D,17,1,-0.6461432713832722,4.116390161123369,Microglia,Microglia17
ATG7,2,1,-2.2593498963680134,2.710928849783037,Microglia,Microglia2
EIF4EBP1,1,1,2.401134000364317,-5.821830339822676,Microglia,Microglia1
TBC1D4,11,1,0.23916308695413013,4.403561524953935,Microglia,Microglia11
HLA-DRB5,52,1,3.3629385691318645,-2.9680239633654617,Microglia,Microglia52
COX5A,20,1,2.5695982139740123,-5.2269921974276565,Microglia,Microglia20
MRTO4,7,1,0.4785823088321819,-4.8184228614901565,Microglia,Microglia7
KHDRBS3,23,1,-3.1358471650447712,0.8300380035305954,Microglia,Microglia23
MAML3,13,1,-1.1623349923457966,4.674206666555498,Microglia,Microglia13
HINT1,8,1,3.0795728426609172,-5.817621536645796,Microglia,Microglia8
IMPDH2,19,1,1.6025670629177227,-5.108177490625288,Microglia,Microglia19
CCND1,9,1,2.2302818728793397,-4.737895079049971,Microglia,Microglia9
HPN,30,1,-1.7635260361995564,1.1263200565243698,Microglia,Microglia30
RPL4,40,1,4.011114285532011,-5.2779753879641556,Microglia,Microglia40
EFCAB13,23,1,-2.9877205628719197,1.1067830844784714,Microglia,Microglia23
TCF4,2,1,-2.2973919648494587,2.3139533325100876,Microglia,Microglia2
ITGA9,27,1,-1.634628369268404,1.5861820503140427,Microglia,Microglia27
AC008892.1,25,1,1.3386997442875042,4.80917065581331,Microglia,Microglia25
FLI1,13,1,-1.3573373097743855,4.200402192678545,Microglia,Microglia13
LSM7,1,1,2.3656545590791835,-5.771293945703413,Microglia,Microglia1
HDAC9,17,1,-0.7166338700618611,4.366467885580156,Microglia,Microglia17
ITGB2,24,1,1.2521422367725505,-3.2254360393618606,Microglia,Microglia24
BCAS3,28,1,-0.6736100453700886,4.587208203878496,Microglia,Microglia28
FNDC3B,14,1,-3.2745962876644,-0.15797907868376004,Microglia,Microglia14
IMP4,19,1,1.6158717137012615,-5.186729021463301,Microglia,Microglia19
AC073571.1,25,1,1.501454279962553,4.678266934957597,Microglia,Microglia25
FNIP2,14,1,-3.0522857446040974,-0.28299362221708524,Microglia,Microglia14
BAG3,47,1,1.3046557765636577,6.008627824392412,Microglia,Microglia47
IFRD2,7,1,0.7742742758426799,-4.837132759485152,Microglia,Microglia7
CD63,24,1,1.3317627769146099,-3.558158703241255,Microglia,Microglia24
S100Z,17,1,-0.25416858380697827,4.505745343771074,Microglia,Microglia17
PPP1CA,1,1,2.4886948030624523,-5.3805871681307815,Microglia,Microglia1
SLC9A9,6,1,-0.9681485432948933,3.847992829885576,Microglia,Microglia6
TREM1,26,1,-2.870022370275484,-1.6827404574488662,Microglia,Microglia26
S100A6,1,1,2.0340933066043987,-6.283653326425459,Microglia,Microglia1
SLC25A19,7,1,0.7797006827030315,-4.654912777337935,Microglia,Microglia7
PSD3,29,1,-3.9160199899043904,-0.33298189202299344,Microglia,Microglia29
VPS13C,35,1,-2.5190473336543904,4.338668756094072,Microglia,Microglia35
PSMC5,1,1,2.0474670540723934,-5.504407711419966,Microglia,Microglia1
CHSY3,27,1,-1.5182662743892537,1.766910008993242,Microglia,Microglia27
VPS13B,3,1,-1.731873585638033,2.777535371389482,Microglia,Microglia3
S100A9,19,1,1.403198526445402,-5.565614052209761,Microglia,Microglia19
FHIT,13,1,-1.2815933961238728,4.745708875265215,Microglia,Microglia13
AC015923.1,25,1,1.561034963670744,4.776091508474443,Microglia,Microglia25
SRM,9,1,1.7933367353115215,-4.756401129159834,Microglia,Microglia9
CARD9,21,1,0.7968885164890422,-3.309241719636824,Microglia,Microglia21
AC017101.1,25,1,1.733307467046751,4.765005521383379,Microglia,Microglia25
CD55,26,1,-2.384973599370943,-0.7877422050570511,Microglia,Microglia26
PTPRB,25,1,1.0820978146228923,4.281942777242754,Microglia,Microglia25
HBB,26,1,-2.888729645666109,-1.6903288439845108,Microglia,Microglia26
CXCL12,18,1,1.3419346075687542,2.6865586563015915,Microglia,Microglia18
GIMAP8,15,1,0.7949828367862835,3.5266951843167282,Microglia,Microglia15
TYROBP,24,1,1.5538949232730999,-3.583859630021956,Microglia,Microglia24
MMRN1,15,1,1.4811642628345623,3.710889749136064,Microglia,Microglia15
EIF5,16,1,-1.8553353089656697,-2.4514176064168476,Microglia,Microglia16
AC090579.1,25,1,1.2801998716030254,4.662093572225664,Microglia,Microglia25
KIAA1109,3,1,-1.6106129426326619,2.918977193441484,Microglia,Microglia3
DAAM1,2,1,-2.6936202782955037,2.2063411994839646,Microglia,Microglia2
CECR2,25,1,0.7695733767185344,4.226685456838701,Microglia,Microglia25
SSBP2,3,1,-2.0151105660762654,3.4559983535672165,Microglia,Microglia3
XIRP1,14,1,-2.856887890752779,-0.47048730412473905,Microglia,Microglia14
SERINC1,18,1,0.8262397509250774,2.4218720718289353,Microglia,Microglia18
TMEM156,28,1,-1.0364099282588826,4.786953382101152,Microglia,Microglia28
SNRPG,1,1,2.024870873633398,-5.764353819284346,Microglia,Microglia1
IFI16,27,1,-1.265163495000826,1.8036336227322556,Microglia,Microglia27
TLR7,12,1,0.8160316210422649,2.537685803976152,Microglia,Microglia12
PLCL2,6,1,-0.7350266713466511,3.927993230428789,Microglia,Microglia6
KDM5D,28,1,-0.9333754319515095,4.478411130514238,Microglia,Microglia28
CPQ,2,1,-1.832302166875826,2.682534150686357,Microglia,Microglia2
RANBP1,20,1,2.6803827148113384,-4.887708254251387,Microglia,Microglia20
MLF2,19,1,1.4388105135593547,-5.271214790735152,Microglia,Microglia19
FTX,13,1,-1.272321297582613,3.915871553030107,Microglia,Microglia13
SNHG29,40,1,4.22137288862802,-5.206326313409712,Microglia,Microglia40
ENTPD1-AS1,25,1,1.306521759572996,4.392585687246416,Microglia,Microglia25
UBAC2,23,1,-2.7909847039546833,0.654427222814653,Microglia,Microglia23
ICAM1,29,1,-3.8872047204341755,-1.0777970031832718,Microglia,Microglia29
PSMA2,1,1,2.5150237839851513,-5.708241053018477,Microglia,Microglia1
DIAPH2-AS1,25,1,1.433419452253355,4.43929236372957,Microglia,Microglia25
NCOA4,41,1,-4.174754692968355,3.4025873466397263,Microglia,Microglia41
APRT,1,1,2.3262157898578777,-5.727711267862227,Microglia,Microglia1
VCP,21,1,0.7327182751331462,-3.644322104844954,Microglia,Microglia21
IRAK3,13,1,-1.4350050229396687,4.472137860860918,Microglia,Microglia13
TPT1,10,1,4.602936194482817,-4.5562532619570755,Microglia,Microglia10
ATP5F1B,1,1,2.3246009361181392,-5.227957554254439,Microglia,Microglia1
EIF3M,7,1,0.6294737320575847,-4.820746012124922,Microglia,Microglia7
LINC02712,11,1,0.3341142397556438,4.194876126852129,Microglia,Microglia11
ADGRE2,5,1,-0.5184775132503376,-3.089749701414015,Microglia,Microglia5
AL359762.1,5,1,-1.078379704412447,-2.473054573032763,Microglia,Microglia5
SGK1,16,1,-2.2708946008052693,-1.7600670532320999,Microglia,Microglia16
PCNX2,13,1,-1.3223624963130818,3.969741277303789,Microglia,Microglia13
MOB1B,3,1,-2.133210732397066,3.4084219261074997,Microglia,Microglia3
SGMS1,3,1,-2.079762055334078,3.514194421377275,Microglia,Microglia3
C2CD5,17,1,-0.27430756276510815,4.205065660085771,Microglia,Microglia17
SRGAP1,2,1,-2.3748780030574665,2.666458539571855,Microglia,Microglia2
SLC40A1,15,1,1.0379058581028118,2.5703920646573044,Microglia,Microglia15
